ImmunizeMe - All Pts: Patient ID,ImmunizeMe - vaccines: Patient ID,Age in years,Date of birth,First name,NHS number,Sex,Surname,Deduction date,Registration date,ImmunizeMe - vaccines: Vaccination type,Preferred telephone number,ImmunizeMe - vaccines: Event date,ImmunizeMe - vaccines: Event done at ID,Patient Count
16494758,16494758,24,08-Nov-1999,Firstname,1234568067,Female,Surname,,18-Jul-2024,Gardasil 1,12345678,01-Oct-2012,42739667048,1
16494758,16494758,24,08-Nov-1999,Firstname,1234568068,Female,Surname,,18-Jul-2024,Engerix B prefilled syringe 1ml 1st Scheduled Booster,12345678,30-Apr-2019,K83066,1
16750181,16750181,25,27-Nov-1998,Firstname,1234568069,Male,Surname,,08-Nov-2021,Hepatitis A 1,12345678,08-Jul-2011,J83030,1
16750181,16750181,25,27-Nov-1998,Firstname,1234568070,Male,Surname,,08-Nov-2021,Gardasil 2,12345678,28-Feb-2013,J81034,1
33783180,33783180,28,11-May-1996,Firstname,1234568071,Male,Surname,,22-Mar-2024,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,11-Oct-2000,L81025,1
33783180,33783180,28,11-May-1996,Firstname,1234568072,Male,Surname,,22-Mar-2024,Nimenrix 1,12345678,27-Nov-2017,L81025,1
34202783,34202783,60,25-Nov-1963,Firstname,1234568073,Male,Surname,,21-Apr-2011,Influenza Vaccine 1,12345678,18-Nov-2013,E87750,1
34290900,34290900,44,23-May-1980,Firstname,1234568074,Female,Surname,,06-Oct-2022,Boostrix-IPV Booster,12345678,02-Nov-2021,E87004,1
34421442,34421442,25,07-Aug-1999,Firstname,1234568075,Female,Surname,,08-Nov-2019,Measles/Mumps/Rubella 1,12345678,08-Dec-2003,J83030,1
35810676,35810676,32,04-Apr-1992,Firstname,1234568076,Male,Surname,,25-Jun-2024,DTaP/IPV/Hib 1,12345678,04-Jul-1992,,1
34691643,34691643,86,06-Oct-1937,Firstname,1234568077,Male,Surname,,22-Jul-2024,Influenza Vaccine 1,12345678,19-Dec-2002,E85004,1
34691643,34691643,86,06-Oct-1937,Firstname,1234568078,Male,Surname,,22-Jul-2024,Influenza Vaccine 1,12345678,22-Sep-2015,E87750,1
41947948,41947948,29,28-Oct-1994,Firstname,1234568079,Female,Surname,,20-Jan-2023,Measles/Mumps/Rubella 1,12345678,16-May-1996,L83092,1
42394060,42394060,54,04-Sep-1970,Firstname,1234568080,Female,Surname,,06-Sep-2013,Influenza Vaccine 1,12345678,16-Dec-1998,E85681,1
42394060,42394060,54,04-Sep-1970,Firstname,1234568081,Female,Surname,,06-Sep-2013,Influenza Vaccine 1,12345678,03-Dec-2010,E85681,1
44328194,44328194,45,13-Oct-1978,Firstname,1234568082,Female,Surname,,22-May-2024,Typhim VI - Single Dose Single,12345678,10-Oct-2018,E87063,1
44328194,44328194,45,13-Oct-1978,Firstname,1234568083,Female,Surname,,22-May-2024,Influenza Vaccine 1,12345678,02-Nov-2007,E87063,1
44328194,44328194,45,13-Oct-1978,Firstname,1234568084,Female,Surname,,22-May-2024,Revaxis 1,12345678,10-Oct-2018,E87063,1
44855162,44855162,36,01-Jan-1988,Firstname,1234568085,Male,Surname,,09-Dec-2022,NeisVac-C Single,12345678,07-Dec-2011,A81634,1
567215,567215,43,20-Aug-1981,Firstname,1234568086,Male,Surname,,20-Sep-2018,Havrix Monodose 1,12345678,16-Mar-2015,E87649,1
567215,567215,43,20-Aug-1981,Firstname,1234568087,Male,Surname,,20-Sep-2018,Yellow Fever Single,12345678,19-Mar-2015,E85127,1
567215,567215,43,20-Aug-1981,Firstname,1234568088,Male,Surname,,20-Sep-2018,Priorix 1,12345678,07-Sep-2005,B83052,1
1936118,1936118,63,05-Aug-1961,Firstname,1234568089,Female,Surname,,31-Dec-2010,Influenza Vaccine 1,12345678,02-Nov-2007,C88069,1
3721844,3721844,28,05-Jul-1996,Firstname,1234568090,Female,Surname,,07-Jun-2010,Cervarix 3,12345678,26-Jun-2009,3.86E+11,1
3532003,3532003,33,16-Nov-1990,Firstname,1234568091,Female,Surname,,13-Sep-2021,Heaf Test 1,12345678,27-Jan-2004,E87737,1
8509420,8509420,37,02-Mar-1987,Firstname,1234568092,Male,Surname,,07-Oct-2015,BCG 1,12345678,09-Oct-2001,,1
8509420,8509420,37,02-Mar-1987,Firstname,1234568093,Male,Surname,,07-Oct-2015,Heaf Test 1,12345678,02-Oct-2001,D83011,1
10032637,10032637,24,07-Sep-1999,Firstname,1234568094,Female,Surname,,03-Mar-2023,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,21-Jun-2004,,1
4291003,4291003,28,13-Jan-1996,Firstname,1234568095,Male,Surname,,08-Oct-2019,Revaxis 2nd Scheduled Booster,12345678,10-Feb-2011,108549,1
4776545,4776545,27,10-May-1997,Firstname,1234568096,Female,Surname,,14-Apr-2021,Tick Born Encephalitis 1,12345678,05-May-2005,J83037,1
6961907,6961907,56,14-Apr-1968,Firstname,1234568097,Female,Surname,,18-Jan-2016,Td/IPV 2nd Scheduled Booster,12345678,22-Jul-2009,E87750,1
8068566,8068566,28,13-Sep-1995,Firstname,1234568098,Female,Surname,,19-May-2023,ViATIM 1,12345678,05-Jun-2015,F81068,1
12709787,12709787,31,10-Oct-1992,Firstname,1234568099,Male,Surname,,15-Feb-2023,BCG 1,12345678,05-Nov-1992,C82080,1
12709787,12709787,31,10-Oct-1992,Firstname,1234568100,Male,Surname,,15-Feb-2023,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,16-Oct-2023,Elsewhere,1
12837234,12837234,25,30-Sep-1998,Firstname,1234568101,Female,Surname,,14-Apr-2023,Revaxis 2nd Scheduled Booster,12345678,01-Aug-2013,C82010,1
12837234,12837234,25,30-Sep-1998,Firstname,1234568102,Female,Surname,,14-Apr-2023,Cervarix 2,12345678,21-Feb-2012,136530,1
13532669,13532669,30,01-Jul-1994,Firstname,1234568103,Female,Surname,,08-Mar-2021,Human Papillomavirus 3,12345678,16-Mar-2010,8.91E+11,1
14935190,14935190,27,28-Aug-1997,Firstname,1234568104,Female,Surname,,04-Sep-2023,Hepatitis A 1,12345678,01-Sep-1998,J81039,1
14935190,14935190,27,28-Aug-1997,Firstname,1234568105,Female,Surname,,04-Sep-2023,Hepatitis A 1,12345678,04-Apr-2023,,1
14935190,14935190,27,28-Aug-1997,Firstname,1234568106,Female,Surname,,04-Sep-2023,Cervarix 3,12345678,21-Apr-2010,,1
14576966,14576966,34,11-Nov-1989,Firstname,1234568107,Female,Surname,,29-Aug-2023,BCG 1,12345678,21-Jun-1990,J82081,1
16494758,16494758,24,08-Nov-1999,Firstname,1234568108,Female,Surname,,18-Jul-2024,Priorix Booster,12345678,23-Dec-2019,K83066,1
16494758,16494758,24,08-Nov-1999,Firstname,1234568109,Female,Surname,,18-Jul-2024,Gardasil 2,12345678,03-Dec-2012,42739667048,1
16750181,16750181,25,27-Nov-1998,Firstname,1234568110,Male,Surname,,08-Nov-2021,Measles/Mumps/Rubella 1,12345678,24-Nov-2000,J83030,1
16750181,16750181,25,27-Nov-1998,Firstname,1234568111,Male,Surname,,08-Nov-2021,Gardasil 3,12345678,19-Jun-2013,J81034,1
34410174,34410174,29,08-Jun-1995,Firstname,1234568112,Female,Surname,,23-Apr-2024,Typhoid 1,12345678,23-Jun-2018,,1
35810676,35810676,32,04-Apr-1992,Firstname,1234568113,Male,Surname,,25-Jun-2024,Measles/Mumps/Rubella 1,12345678,25-Jun-1993,E87677,1
35810676,35810676,32,04-Apr-1992,Firstname,1234568114,Male,Surname,,25-Jun-2024,Hepatitis A 1,12345678,28-Mar-2007,,1
35810676,35810676,32,04-Apr-1992,Firstname,1234568115,Male,Surname,,25-Jun-2024,DTaP/IPV/Hib 3,12345678,04-Sep-1992,,1
34691643,34691643,86,06-Oct-1937,Firstname,1234568116,Male,Surname,,22-Jul-2024,Influenza Vaccine 1,12345678,18-Nov-2009,E85004,1
37256859,,24,24-Aug-2000,Firstname,1234568117,Female,Surname,,04-Oct-2022,unknown,12345678,,,1
37633346,37633346,24,26-Sep-1999,Firstname,1234568118,Male,Surname,,24-Mar-2022,Rabies Vaccine 1,12345678,02-May-2017,,1
41947948,41947948,29,28-Oct-1994,Firstname,1234568119,Female,Surname,,20-Jan-2023,Human Papillomavirus 3,12345678,22-Apr-2010,L83092,1
42394060,42394060,54,04-Sep-1970,Firstname,1234568120,Female,Surname,,06-Sep-2013,Influenza Vaccine 1,12345678,05-Dec-1996,E85681,1
42396666,42396666,49,18-Sep-1974,Firstname,1234568121,Female,Surname,,11-Mar-2020,Hepatitis A 1,12345678,03-Dec-1997,E85681,1
44328194,44328194,45,13-Oct-1978,Firstname,1234568122,Female,Surname,,22-May-2024,Influenza Vaccine 1,12345678,10-Oct-2008,E87063,1
44328194,44328194,45,13-Oct-1978,Firstname,1234568123,Female,Surname,,22-May-2024,Comirnaty Omicron XBB.1.5 COVID-19 Vacc md vials Booster,12345678,23-Nov-2023,Elsewhere,1
43517253,43517253,39,08-Jun-1985,Firstname,1234568124,Female,Surname,,08-Jun-2015,Boostrix-IPV Booster,12345678,14-Oct-2016,E87750,1
43612383,43612383,35,11-Aug-1989,Firstname,1234568125,Female,Surname,,13-Nov-2018,Avaxim 1,12345678,09-Sep-2013,E85724,1
43896376,43896376,57,09-Dec-1966,Firstname,1234568126,Male,Surname,,16-Feb-2010,Comirnaty Omicron XBB.1.5 COVID-19 Vacc md vials Booster,12345678,11-Oct-2023,Elsewhere,1
45862586,45862586,13,11-Jul-2011,Firstname,1234568127,Female,Surname,,16-Feb-2016,BCG 1,12345678,07-Nov-2011,5.65E+11,1
45862586,45862586,13,11-Jul-2011,Firstname,1234568128,Female,Surname,,16-Feb-2016,Pediacel 3,12345678,08-Nov-2011,Y02672,1
45862586,45862586,13,11-Jul-2011,Firstname,1234568129,Female,Surname,,16-Feb-2016,Pediacel 1,12345678,06-Sep-2011,Y02672,1
45862586,45862586,13,11-Jul-2011,Firstname,1234568130,Female,Surname,,16-Feb-2016,Infanrix-IPV 1st Scheduled Booster,12345678,01-Dec-2014,Y02672,1
45584455,45584455,37,12-Sep-1986,Firstname,1234568131,Female,Surname,,03-Oct-2012,Boostrix-IPV Booster,12345678,12-Jun-2019,E87750,1
37939624,37939624,33,13-Feb-1991,Firstname,1234568132,Female,Surname,,09-Aug-2024,Measles/Mumps/Rubella 1,12345678,14-Feb-1992,J82081,1
38040889,38040889,26,18-Jul-1998,Firstname,1234568133,Male,Surname,,06-May-2022,Measles/Mumps/Rubella 1,12345678,10-Feb-2000,,1
38238713,38238713,35,16-Jan-1989,Firstname,1234568134,Female,Surname,,16-Mar-2016,Boostrix-IPV Booster,12345678,13-Oct-2020,E87750,1
2723897,2723897,27,15-Jun-1997,Firstname,1234568135,Female,Surname,,26-Apr-2021,Havrix Monodose 2,12345678,15-Dec-2023,E87750,1
1545002,1545002,32,07-Apr-1992,Firstname,1234568136,Female,Surname,,13-Jun-2014,Measles/Mumps/Rubella 1,12345678,16-Jun-1993,E82015,1
1850657,1850657,29,20-Apr-1995,Firstname,1234568137,Female,Surname,,17-Feb-2017,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,01-Jun-2000,,1
1936118,1936118,63,05-Aug-1961,Firstname,1234568138,Female,Surname,,31-Dec-2010,Influenza Vaccine 1,12345678,28-Oct-2003,C87622,1
3721844,3721844,28,05-Jul-1996,Firstname,1234568139,Female,Surname,,07-Jun-2010,Cervarix 1,12345678,23-Jan-2009,3.86E+11,1
3532003,3532003,33,16-Nov-1990,Firstname,1234568140,Female,Surname,,13-Sep-2021,Cervarix 2,12345678,18-Sep-2009,C81059,1
3975567,3975567,29,09-Aug-1995,Firstname,1234568141,Female,Surname,,08-Aug-2023,Human Papillomavirus 3,12345678,17-Aug-2010,,1
3975567,3975567,29,09-Aug-1995,Firstname,1234568142,Female,Surname,,08-Aug-2023,Human Papillomavirus 2,12345678,15-Mar-2010,,1
10736951,10736951,17,19-Oct-2006,Firstname,1234568143,Male,Surname,,25-Mar-2024,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,12-Jul-2010,,1
9831258,9831258,25,23-Mar-1999,Firstname,1234568144,Female,Surname,,07-Mar-2023,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,02-Jul-2003,C83011,1
9831258,9831258,25,23-Mar-1999,Firstname,1234568145,Female,Surname,,07-Mar-2023,Revaxis 2nd Scheduled Booster,12345678,21-May-2013,C83011,1
11723603,11723603,22,21-Apr-2002,Firstname,1234568146,Female,Surname,,02-Aug-2024,Human Papillomavirus 2,12345678,18-May-2016,,1
11723603,11723603,22,21-Apr-2002,Firstname,1234568147,Female,Surname,,02-Aug-2024,dTaP/IPV 1st Scheduled Booster,12345678,04-May-2006,,1
11620049,11620049,34,23-May-1990,Firstname,1234568148,Male,Surname,,07-Nov-2016,Typhoid 1,12345678,02-Jul-1999,B82609,1
11620049,11620049,34,23-May-1990,Firstname,1234568149,Male,Surname,,07-Nov-2016,BCG 1,12345678,22-Jun-2004,B82609,1
11620049,11620049,34,23-May-1990,Firstname,1234568150,Male,Surname,,07-Nov-2016,Influenza Vaccine 1,12345678,13-Oct-2005,B82609,1
4776545,4776545,27,10-May-1997,Firstname,1234568151,Female,Surname,,14-Apr-2021,Human Papillomavirus 2,12345678,19-Nov-2009,3.57E+11,1
6961907,6961907,56,14-Apr-1968,Firstname,1234568152,Female,Surname,,18-Jan-2016,Typhoid 1,12345678,21-Apr-1997,E87750,1
6248473,6248473,58,26-Apr-1966,Firstname,1234568153,Male,Surname,,24-Mar-2014,Hepatitis A 1,12345678,25-Mar-2014,E87750,1
8218137,8218137,25,14-Jun-1999,Firstname,1234568154,Male,Surname,,07-Nov-2022,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,10-Jul-2002,5.87E+11,1
8218137,8218137,25,14-Jun-1999,Firstname,1234568155,Male,Surname,,07-Nov-2022,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,27-Sep-2023,FV549,1
12709787,12709787,31,10-Oct-1992,Firstname,1234568156,Male,Surname,,15-Feb-2023,Twinrix Paediatric 1,12345678,31-Jul-2006,Y00137,1
12709787,12709787,31,10-Oct-1992,Firstname,1234568157,Male,Surname,,15-Feb-2023,Comirnaty Omicron XBB.1.5 COVID-19 Vacc md vials Booster,12345678,24-Oct-2023,Elsewhere,1
12709787,12709787,31,10-Oct-1992,Firstname,1234568158,Male,Surname,,15-Feb-2023,NeisVac-C Single,12345678,08-Aug-2014,Y00137,1
12837234,12837234,25,30-Sep-1998,Firstname,1234568159,Female,Surname,,14-Apr-2023,Td/IPV 1,12345678,01-Aug-2013,C82010,1
13119582,13119582,24,21-Jul-2000,Firstname,1234568160,Male,Surname,,26-Mar-2024,Measles/Mumps/Rubella 1,12345678,21-Aug-2001,C82042,1
13047516,13047516,84,16-May-1940,Firstname,1234568161,Female,Surname,,12-Jan-1994,Influenza Vaccine 1,12345678,16-Oct-2012,E87750,1
13532669,13532669,30,01-Jul-1994,Firstname,1234568162,Female,Surname,,08-Mar-2021,Measles/Mumps/Rubella 1,12345678,11-Sep-1995,,1
15253287,15253287,25,02-Oct-1998,Firstname,1234568163,Male,Surname,,23-Jun-2023,Revaxis Booster,12345678,04-Sep-2017,K83616,1
14389163,14389163,39,23-Apr-1985,Firstname,1234568164,Female,Surname,,18-Mar-2014,Typhoid 1,12345678,24-Jan-2012,E87750,1
16349563,,30,10-Feb-1994,Firstname,1234568165,Male,Surname,,09-Jun-2021,unknown,12345678,,,1
16494758,16494758,24,08-Nov-1999,Firstname,1234568166,Female,Surname,,18-Jul-2024,Rabies Vaccine 1,12345678,22-Feb-2017,,1
16750181,16750181,25,27-Nov-1998,Firstname,1234568167,Male,Surname,,08-Nov-2021,Typhim VI - Single Dose Single,12345678,10-Apr-2014,J83030,1
16750181,16750181,25,27-Nov-1998,Firstname,1234568168,Male,Surname,,08-Nov-2021,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,30-Jul-2003,J83030,1
34202783,34202783,60,25-Nov-1963,Firstname,1234568169,Male,Surname,,21-Apr-2011,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,30-Sep-2022,E87750,1
34290900,34290900,44,23-May-1980,Firstname,1234568170,Female,Surname,,06-Oct-2022,Boostrix-IPV Booster,12345678,10-Aug-2018,E87004,1
33910665,33910665,39,20-Mar-1985,Firstname,1234568171,Male,Surname,,11-Jan-2010,Td/IPV 2nd Scheduled Booster,12345678,11-Mar-2008,E87750,1
33945131,33945131,24,20-Sep-1999,Firstname,1234568172,Male,Surname,,08-Nov-2022,DTaP/IPV/Hib 3,12345678,07-Mar-2000,H82078,1
33945131,33945131,24,20-Sep-1999,Firstname,1234568173,Male,Surname,,08-Nov-2022,DTaP/IPV/Hib 2,12345678,14-Jan-2000,H82078,1
34421442,34421442,25,07-Aug-1999,Firstname,1234568174,Female,Surname,,08-Nov-2019,Revaxis 2nd Scheduled Booster,12345678,12-Sep-2013,St Damian's Surgery,1
34691643,34691643,86,06-Oct-1937,Firstname,1234568175,Male,Surname,,22-Jul-2024,Comirnaty Original/Omicron BA.4-5 COVID-19 Vacc md vials Booster,12345678,17-Sep-2023,N1X3X,1
34691643,34691643,86,06-Oct-1937,Firstname,1234568176,Male,Surname,,22-Jul-2024,COVID-19 Vacc Spikevax (XBB.1.5) 0.1mg/1ml inj md vials Booster,12345678,02-May-2024,FJ365,1
37223032,37223032,33,16-Oct-1990,Firstname,1234568177,Male,Surname,,25-Jan-2019,BCG 1,12345678,01-Jan-1996,,1
37633346,37633346,24,26-Sep-1999,Firstname,1234568178,Male,Surname,,24-Mar-2022,Measles/Mumps/Rubella 1,12345678,31-Oct-2000,,1
37633346,37633346,24,26-Sep-1999,Firstname,1234568179,Male,Surname,,24-Mar-2022,Typhoid 1,12345678,09-May-2017,,1
42037900,,49,23-Aug-1975,Firstname,1234568180,Male,Surname,,14-Jul-2021,unknown,12345678,,,1
42176995,42176995,56,27-Aug-1968,Firstname,1234568181,Male,Surname,,11-Apr-2024,Hepatitis A 1,12345678,25-Oct-2000,E85732,1
44328194,44328194,45,13-Oct-1978,Firstname,1234568182,Female,Surname,,22-May-2024,Influenza Vaccine 1,12345678,12-Feb-2007,E87063,1
44328194,44328194,45,13-Oct-1978,Firstname,1234568183,Female,Surname,,22-May-2024,Quadrivalent influenza vaccine Split Virion inactivated (Sanofi Pasteur) 1,12345678,15-Oct-2020,E87063,1
567215,567215,43,20-Aug-1981,Firstname,1234568184,Male,Surname,,20-Sep-2018,Avaxim 1,12345678,17-Jan-2007,B83052,1
2723897,2723897,27,15-Jun-1997,Firstname,1234568185,Female,Surname,,26-Apr-2021,Measles/Mumps/Rubella 1,12345678,13-Jul-1998,,1
2723897,2723897,27,15-Jun-1997,Firstname,1234568186,Female,Surname,,26-Apr-2021,Human Papillomavirus 1,12345678,11-Oct-2010,,1
1850657,1850657,29,20-Apr-1995,Firstname,1234568187,Female,Surname,,17-Feb-2017,Revaxis 2nd Scheduled Booster,12345678,31-Mar-2011,2.51E+11,1
1936118,1936118,63,05-Aug-1961,Firstname,1234568188,Female,Surname,,31-Dec-2010,BCG 1,12345678,05-Aug-1961,C87622,1
1936118,1936118,63,05-Aug-1961,Firstname,1234568189,Female,Surname,,31-Dec-2010,Influenza Vaccine 1,12345678,25-Oct-2006,C88069,1
1936118,1936118,63,05-Aug-1961,Firstname,1234568190,Female,Surname,,31-Dec-2010,Pandemrix 1,12345678,19-Nov-2009,C88069,1
1936118,1936118,63,05-Aug-1961,Firstname,1234568191,Female,Surname,,31-Dec-2010,Quadrivalent influenza vaccine Split Virion inactivated (Sanofi Pasteur) 1,12345678,15-Dec-2020,E87750,1
3721842,,30,20-Jun-1994,Firstname,1234568192,Female,Surname,,06-Nov-2023,unknown,12345678,,,1
3532003,3532003,33,16-Nov-1990,Firstname,1234568193,Female,Surname,,13-Sep-2021,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,14-Nov-1996,,1
3975567,3975567,29,09-Aug-1995,Firstname,1234568194,Female,Surname,,08-Aug-2023,Revaxis Booster,12345678,27-Feb-2024,E87750,1
8509420,8509420,37,02-Mar-1987,Firstname,1234568195,Male,Surname,,07-Oct-2015,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,27-Aug-1991,D83011,1
10642651,10642651,39,05-Jul-1985,Firstname,1234568196,Male,Surname,,17-Jul-2009,Typhoid 1,12345678,01-Jul-1988,C81051,1
10736951,10736951,17,19-Oct-2006,Firstname,1234568197,Male,Surname,,25-Mar-2024,Pandemrix 1,12345678,02-Feb-2010,,1
10032637,10032637,24,07-Sep-1999,Firstname,1234568198,Female,Surname,,03-Mar-2023,BCG 1,12345678,26-Oct-1999,,1
10032637,10032637,24,07-Sep-1999,Firstname,1234568199,Female,Surname,,03-Mar-2023,Nimenrix 1,12345678,12-Sep-2018,B86010,1
11723603,11723603,22,21-Apr-2002,Firstname,1234568200,Female,Surname,,02-Aug-2024,Measles/Mumps/Rubella 1,12345678,05-May-2003,D81028,1
11620049,11620049,34,23-May-1990,Firstname,1234568201,Male,Surname,,07-Nov-2016,Yellow Fever Single,12345678,18-Jun-1999,B82609,1
11620049,11620049,34,23-May-1990,Firstname,1234568202,Male,Surname,,07-Nov-2016,Influenza Vaccine 1,12345678,10-Oct-2000,B82609,1
11620049,11620049,34,23-May-1990,Firstname,1234568203,Male,Surname,,07-Nov-2016,Influenza Vaccine 1,12345678,16-Oct-2006,B82609,1
4291003,4291003,28,13-Jan-1996,Firstname,1234568204,Male,Surname,,08-Oct-2019,Measles/Mumps/Rubella 1,12345678,01-Feb-1997,,1
4776545,4776545,27,10-May-1997,Firstname,1234568205,Female,Surname,,14-Apr-2021,Human Papillomavirus 1,12345678,15-Oct-2009,3.57E+11,1
4457397,4457397,32,22-Mar-1992,Firstname,1234568206,Male,Surname,,07-Sep-2022,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,07-Mar-1997,A83037,1
6961907,6961907,56,14-Apr-1968,Firstname,1234568207,Female,Surname,,18-Jan-2016,Yellow Fever Single,12345678,06-May-1997,E87750,1
8218137,8218137,25,14-Jun-1999,Firstname,1234568208,Male,Surname,,07-Nov-2022,Revaxis 2nd Scheduled Booster,12345678,01-Nov-2012,5.87E+11,1
8218137,8218137,25,14-Jun-1999,Firstname,1234568209,Male,Surname,,07-Nov-2022,Human Papillomavirus 1,12345678,,E87768,1
12837234,12837234,25,30-Sep-1998,Firstname,1234568210,Female,Surname,,14-Apr-2023,Measles/Mumps/Rubella 1,12345678,02-Nov-1999,C82010,1
12837234,12837234,25,30-Sep-1998,Firstname,1234568211,Female,Surname,,14-Apr-2023,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,01-Aug-2013,C82010,1
13047516,13047516,84,16-May-1940,Firstname,1234568212,Female,Surname,,12-Jan-1994,Hepatitis A 1,12345678,30-Jul-2003,E87750,1
13047516,13047516,84,16-May-1940,Firstname,1234568213,Female,Surname,,12-Jan-1994,Hepatitis A 1,12345678,27-May-2004,E87750,1
13047516,13047516,84,16-May-1940,Firstname,1234568214,Female,Surname,,12-Jan-1994,Influenza Vaccine 1,12345678,29-Nov-2006,E87750,1
13532669,13532669,30,01-Jul-1994,Firstname,1234568215,Female,Surname,,08-Mar-2021,Human Papillomavirus 1,12345678,11-Nov-2009,8.91E+11,1
14935190,14935190,27,28-Aug-1997,Firstname,1234568216,Female,Surname,,04-Sep-2023,Nimenrix 1,12345678,14-Sep-2015,J81039,1
15253287,15253287,25,02-Oct-1998,Firstname,1234568217,Male,Surname,,23-Jun-2023,Priorix Booster,12345678,04-Sep-2017,K83616,1
14576966,14576966,34,11-Nov-1989,Firstname,1234568218,Female,Surname,,29-Aug-2023,Measles/Mumps/Rubella 1,12345678,10-Jan-1990,J82081,1
14576966,14576966,34,11-Nov-1989,Firstname,1234568219,Female,Surname,,29-Aug-2023,Typhoid 1,12345678,12-Jul-2000,J82081,1
16494758,16494758,24,08-Nov-1999,Firstname,1234568220,Female,Surname,,18-Jul-2024,Rabies Vaccine 2,12345678,01-Mar-2017,,1
16494758,16494758,24,08-Nov-1999,Firstname,1234568221,Female,Surname,,18-Jul-2024,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,22-Jun-2004,K83066,1
16750181,16750181,25,27-Nov-1998,Firstname,1234568222,Male,Surname,,08-Nov-2021,Typhim VI - Single Dose Single,12345678,08-Dec-2017,J83030,1
16750181,16750181,25,27-Nov-1998,Firstname,1234568223,Male,Surname,,08-Nov-2021,MENVEO Vaccine 1,12345678,17-Jun-2016,,1
16750181,16750181,25,27-Nov-1998,Firstname,1234568224,Male,Surname,,08-Nov-2021,NeisVac-C Single,12345678,20-May-2014,J81034,1
33783180,33783180,28,11-May-1996,Firstname,1234568225,Male,Surname,,22-Mar-2024,Typhoid 1,12345678,18-Mar-2011,,1
33783180,33783180,28,11-May-1996,Firstname,1234568226,Male,Surname,,22-Mar-2024,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,26-Mar-2014,,1
34202783,34202783,60,25-Nov-1963,Firstname,1234568227,Male,Surname,,21-Apr-2011,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,20-Sep-2023,E87750,1
